campaign_id,campaign_name,channel,start_date,end_date,budget,leads_generated,conversion_rate,revenue,status,impressions,clicks,ctr,engagement_score,campaign_manager,notes
CMP01988,Product Launch A,Newspaper,2023-12-15,2024-11-29,96843.06,437,3.83,21469.05,Planned,639112,7784,1.22,7.77,Amit Gupta,
CMP01989,Discount Offer Born,Email,2024-03-15,2025-02-12,94799.46,4269,6.83,28142.56,Planned,255444,25652,10.04,8.31,Rahul Sharma,
CMP01990,Seasonal Campaign Number,Influencer,2024-01-07,2024-08-31,36963.56,4447,5.88,72290.01,Completed,604561,1307,0.22,9.51,Neha Verma,
CMP01991,Seasonal Campaign Thought,TV,2023-09-16,2024-08-09,68525.15,4041,9.84,122737.86,Completed,862291,46199,5.36,3.82,Anita Gupta,
CMP01992,Event Promotion Clearly,TV,2024-05-23,2024-09-03,54054.71,4542,14.38,218410.82,Planned,212837,2060,0.97,8.73,Kiran Gupta,
CMP01993,Event Promotion Imagine,Search Engine,2023-06-17,2025-08-01,4954.29,4854,6.5,182440.51,Ongoing,111017,657,0.59,2.19,Meena Joshi,
CMP01994,Event Promotion Good,Email,2023-12-19,2025-01-21,20245.67,3023,5.78,52883.43,Ongoing,992542,29789,3.0,7.35,Anita Reddy,
CMP01995,Seasonal Campaign Adult,Influencer,2023-11-15,2024-01-04,84582.42,2502,10.1,49068.76,Completed,124618,48751,39.12,7.68,Sanjay Patel,
CMP01996,Seasonal Campaign Move,Social Media,2023-06-27,2024-02-21,12489.14,1849,13.79,48657.9,Completed,970897,13993,1.44,7.1,Anita Kumar,
CMP01997,Event Promotion Would,Newspaper,2023-06-17,2025-03-07,1936.41,999,14.23,12577.28,Planned,460297,32372,7.03,3.27,Priya Sharma,
CMP01998,Event Promotion Media,Email,2023-07-02,2025-06-16,75452.83,2278,1.16,30598.97,Ongoing,126341,982,0.78,8.86,Meena Chopra,
CMP01999,Discount Offer Though,Email,2024-04-19,2025-03-30,59984.11,4882,14.54,104395.68,Ongoing,816862,37629,4.61,2.52,Sanjay Mehta,
CMP02000,Discount Offer Task,Social Media,2024-03-04,2025-04-01,31823.77,1494,11.92,59254.64,Planned,731892,38735,5.29,1.48,Neha Joshi,
CMP02001,Event Promotion Customer,Social Media,2023-06-06,2025-04-05,64915.9,2061,11.58,49945.26,Ongoing,553076,29635,5.36,7.46,Anita Chopra,
CMP02002,Event Promotion Audience,Search Engine,2023-12-02,2024-01-25,59341.26,782,7.47,12361.18,Ongoing,751865,12969,1.72,5.28,Neha Desai,
CMP02003,Brand Awareness Also,Influencer,2023-06-23,2025-02-02,27028.57,2776,6.68,84403.1,Ongoing,442759,7266,1.64,8.64,Ravi Kumar,
CMP02004,Seasonal Campaign Whole,Radio,2024-04-01,2024-07-09,46386.91,3812,13.45,166564.1,Ongoing,932423,13082,1.4,4.45,Vikram Mehta,
CMP02005,Discount Offer Ok,TV,2024-05-09,2025-07-29,94260.05,3217,11.02,110770.66,Ongoing,856778,40797,4.76,2.51,Rahul Gupta,
CMP02006,Discount Offer Government,Radio,2023-12-05,2024-10-26,70275.34,1304,12.13,38204.42,Completed,883554,38215,4.33,8.53,Kiran Chopra,
CMP02007,Seasonal Campaign Step,Social Media,2023-08-15,2025-01-02,75863.92,1514,2.05,36807.59,Planned,565262,7369,1.3,5.94,Vikram Gupta,
CMP02008,Event Promotion Must,Social Media,2023-12-29,2024-04-24,76481.29,4152,8.94,193356.8,Planned,894741,28164,3.15,2.7,Kiran Chopra,
CMP02009,Discount Offer Because,Search Engine,2024-01-31,2024-10-04,67360.74,919,4.71,21098.31,Completed,541659,13627,2.52,7.48,Anita Chopra,
CMP02010,Product Launch Type,TV,2024-05-07,2024-11-14,96549.29,4333,10.25,110214.01,Completed,832516,2554,0.31,5.6,Rahul Desai,
CMP02011,Event Promotion Partner,Social Media,2023-06-05,2023-08-28,33700.2,2319,4.43,97375.68,Completed,423845,20978,4.95,6.44,Meena Desai,
CMP02012,Event Promotion Start,Newspaper,2023-08-21,2024-10-10,99247.78,3274,11.44,70462.48,Completed,707544,13091,1.85,5.15,Priya Patel,
CMP02013,Product Launch A,Influencer,2024-04-08,2025-08-15,11110.82,3535,11.29,145311.06,Ongoing,325060,2908,0.89,8.46,Vikram Chopra,
CMP02014,Brand Awareness Make,Influencer,2024-02-19,2024-08-04,37105.8,4213,9.87,63680.97,Planned,599260,39510,6.59,8.47,Neha Verma,
CMP02015,Event Promotion Base,Newspaper,2023-06-28,2024-07-08,75183.47,2569,0.78,21454.53,Completed,194259,36693,18.89,7.38,Vikram Chopra,
CMP02016,Brand Awareness Contain,Influencer,2024-05-12,2025-03-19,88115.06,3945,2.35,117438.17,Ongoing,276128,36404,13.18,1.95,Rahul Mehta,
CMP02017,Product Launch Skill,Email,2024-03-13,2025-02-21,39232.83,1690,4.18,60494.96,Ongoing,820471,30486,3.72,8.55,Anita Reddy,
CMP02018,Discount Offer Pay,Social Media,2024-05-28,2024-12-19,32649.26,1511,6.49,53176.64,Ongoing,610719,48177,7.89,7.04,Amit Joshi,
CMP02019,Brand Awareness Size,Social Media,2024-02-28,2024-04-12,33738.6,2609,2.81,90994.52,Completed,871123,3902,0.45,7.27,Priya Patel,
CMP02020,Seasonal Campaign Inside,Influencer,2024-03-07,2024-10-02,14745.89,4497,8.37,216322.22,Planned,846038,28853,3.41,4.27,Vikram Mehta,
CMP02021,Seasonal Campaign Attention,Search Engine,2023-10-16,2024-11-01,38547.94,3046,12.06,89997.54,Planned,404832,21183,5.23,8.91,Amit Desai,
CMP02022,Brand Awareness Economic,Influencer,2023-07-15,2023-07-16,85681.48,3182,9.03,117805.67,Ongoing,890097,18454,2.07,7.53,Kiran Patel,
CMP02023,Brand Awareness Sign,Search Engine,2023-10-19,2024-09-03,76108.21,2296,12.98,24701.46,Ongoing,630661,22290,3.53,2.01,Anita Reddy,
CMP02024,Event Promotion Choice,Newspaper,2023-09-18,2023-10-06,76274.82,4782,14.55,155814.68,Planned,182144,6242,3.43,4.67,Priya Verma,
CMP02025,Event Promotion Seat,Radio,2024-02-28,2025-07-26,3236.34,4380,10.26,110600.46,Planned,812006,28498,3.51,8.98,Meena Verma,
CMP02026,Seasonal Campaign Every,Newspaper,2023-10-01,2024-11-13,29601.25,1097,11.66,8323.17,Completed,921934,41962,4.55,1.42,Vikram Patel,
CMP02027,Seasonal Campaign Around,Radio,2023-07-06,2024-12-09,29813.0,306,13.17,10425.21,Ongoing,251195,33232,13.23,9.65,Priya Desai,
CMP02028,Product Launch Reality,Email,2023-12-11,2025-02-20,94079.21,2385,11.04,13052.28,Ongoing,144748,19603,13.54,7.11,Kiran Verma,
CMP02029,Event Promotion American,Email,2024-04-10,2025-01-02,27856.5,555,2.64,9245.19,Ongoing,405032,48556,11.99,6.68,Kiran Mehta,
CMP02030,Seasonal Campaign Consider,Influencer,2023-06-08,2025-01-14,27688.53,1347,6.54,24033.37,Planned,33733,34731,100.0,3.44,Rahul Chopra,
CMP02031,Discount Offer Value,Influencer,2024-02-14,2024-07-02,24425.49,4684,12.51,192798.26,Completed,742040,16599,2.24,3.24,Meena Chopra,
CMP02032,Product Launch Politics,Email,2024-01-11,2024-09-14,43220.39,3480,7.06,166092.05,Ongoing,527338,39952,7.58,9.48,Neha Joshi,
CMP02033,Seasonal Campaign Site,Email,2023-12-13,2025-03-14,44495.86,3606,12.72,31221.16,Planned,110996,8116,7.31,3.68,Rahul Gupta,
CMP02034,Seasonal Campaign Wear,Social Media,2023-12-02,2025-07-26,41034.37,4469,1.83,184859.93,Planned,559221,2484,0.44,7.98,Neha Kumar,
CMP02035,Product Launch Form,Search Engine,2023-07-28,2023-08-10,54922.13,3288,4.71,23816.74,Planned,550239,15172,2.76,4.54,Sanjay Gupta,
CMP02036,Product Launch Woman,Search Engine,2023-11-28,2024-06-23,15570.63,4382,7.9,120584.79,Planned,557701,36803,6.6,2.25,Ravi Desai,
CMP02037,Product Launch Fear,Radio,2024-05-19,2024-07-01,56919.79,1109,12.32,37601.29,Planned,166873,45995,27.56,1.1,Vikram Joshi,
CMP02038,Brand Awareness Customer,Social Media,2024-03-02,2024-08-10,82175.61,4163,7.99,111117.35,Completed,711979,14582,2.05,5.9,Sanjay Desai,
CMP02039,Brand Awareness Purpose,Newspaper,2024-04-17,2025-04-22,90568.28,481,1.33,3075.02,Planned,951417,40610,4.27,9.78,Neha Desai,
CMP02040,Brand Awareness Feeling,Email,2023-07-25,2025-04-28,29954.13,2368,5.85,55295.05,Planned,900005,49033,5.45,4.32,Rahul Reddy,
CMP02041,Brand Awareness Yet,Email,2023-09-29,2025-01-07,90758.78,4792,14.19,68025.44,Completed,434816,21926,5.04,4.21,Sanjay Reddy,
CMP02042,Brand Awareness Both,Search Engine,2023-12-26,2024-10-12,67310.52,1611,1.21,55548.52,Ongoing,714135,2590,0.36,4.1,Priya Joshi,
CMP02043,Seasonal Campaign Mother,Radio,2024-04-09,2025-08-11,7603.4,4376,12.03,105461.81,Ongoing,222888,46192,20.72,5.68,Meena Joshi,
CMP02044,Event Promotion Successful,Newspaper,2024-02-14,2025-05-06,86175.99,3947,2.95,64466.99,Ongoing,786332,25618,3.26,4.97,Priya Reddy,
CMP02045,Seasonal Campaign Maintain,Radio,2023-09-14,2025-08-08,38861.85,2571,4.96,51708.4,Ongoing,746453,24145,3.23,8.92,Neha Verma,
CMP02046,Seasonal Campaign Thought,Radio,2023-07-08,2024-06-22,14006.97,1995,11.29,18279.84,Planned,768950,27010,3.51,5.55,Neha Verma,
CMP02047,Event Promotion Western,Influencer,2023-10-21,2023-10-29,86783.07,878,0.87,37008.62,Ongoing,167472,24666,14.73,5.57,Priya Sharma,
CMP02048,Brand Awareness Find,Radio,2024-04-05,2024-10-11,18493.33,4403,8.07,101463.66,Ongoing,398710,34005,8.53,2.25,Neha Reddy,
CMP02049,Discount Offer Seven,Newspaper,2023-06-16,2024-02-08,70120.26,4035,2.06,177703.39,Completed,212760,27203,12.79,9.84,Priya Gupta,
CMP02050,Brand Awareness Care,Newspaper,2024-01-20,2024-03-09,27881.8,4410,14.43,83997.02,Planned,123744,36288,29.33,3.25,Rahul Reddy,
CMP02051,Seasonal Campaign Here,Influencer,2023-07-17,2024-05-02,99626.02,3775,3.76,54505.04,Completed,876863,5945,0.68,1.66,Kiran Kumar,
CMP02052,Product Launch Religious,TV,2023-09-10,2024-09-06,97360.12,1099,5.22,41022.35,Completed,731051,21262,2.91,6.97,Priya Chopra,
CMP02053,Seasonal Campaign Face,Email,2024-02-07,2024-12-22,79774.69,4162,10.58,177821.17,Planned,502946,36774,7.31,6.36,Ravi Patel,
CMP02054,Discount Offer Under,Search Engine,2023-08-19,2025-03-05,58765.27,2154,4.6,21631.12,Completed,44001,19437,44.17,4.74,Rahul Reddy,
CMP02055,Seasonal Campaign Him,TV,2023-11-03,2025-01-25,32623.86,4019,14.43,137409.63,Completed,592652,22413,3.78,4.8,Kiran Verma,
CMP02056,Event Promotion Provide,Radio,2023-09-25,2025-06-08,41955.37,4311,7.3,145626.18,Completed,912420,27043,2.96,8.07,Ravi Kumar,
CMP02057,Event Promotion Less,Email,2023-08-11,2024-08-09,95985.3,1875,1.17,63203.0,Completed,832460,12513,1.5,2.76,Kiran Joshi,
CMP02058,Seasonal Campaign Share,Influencer,2024-04-14,2024-11-28,1554.78,418,8.02,11564.44,Planned,239506,376,0.16,8.38,Amit Gupta,
CMP02059,Event Promotion Pretty,Social Media,2023-12-16,2024-09-17,20062.1,352,5.18,7485.89,Ongoing,754019,17711,2.35,6.84,Neha Sharma,
CMP02060,Brand Awareness Between,TV,2023-06-21,2023-12-16,27956.07,4826,0.72,191231.4,Planned,431789,39205,9.08,4.77,Sanjay Patel,
CMP02061,Brand Awareness Information,Search Engine,2024-05-03,2025-06-13,3626.55,1771,9.45,76547.9,Completed,657166,12044,1.83,5.12,Vikram Mehta,
CMP02062,Product Launch Million,Email,2024-01-04,2024-05-25,8792.4,3834,5.49,29663.59,Completed,911775,16006,1.76,3.31,Kiran Chopra,
CMP02063,Brand Awareness I,Search Engine,2023-07-27,2025-06-02,1822.3,1076,3.85,28607.45,Completed,712998,49947,7.01,7.77,Meena Reddy,
CMP02064,Event Promotion Boy,Email,2023-06-23,2025-01-15,38016.39,1287,11.77,22741.4,Planned,653589,20636,3.16,5.62,Sanjay Mehta,
CMP02065,Brand Awareness Against,Influencer,2023-08-17,2024-11-17,14037.83,4411,6.86,217570.61,Planned,913727,27910,3.05,3.89,Vikram Verma,
CMP02066,Brand Awareness Wife,Influencer,2023-11-06,2025-06-02,5039.65,3944,10.15,135815.09,Ongoing,500722,12406,2.48,6.36,Kiran Joshi,
CMP02067,Product Launch Their,TV,2023-10-07,2024-05-20,48374.77,886,4.94,28977.76,Ongoing,686117,10603,1.55,9.96,Meena Sharma,
CMP02068,Discount Offer Care,Radio,2024-03-29,2025-06-07,10145.11,3538,6.92,29057.88,Completed,559924,19325,3.45,4.92,Meena Gupta,
CMP02069,Event Promotion Always,Email,2024-03-13,2024-06-01,2851.6,1169,1.04,51204.99,Planned,736457,37076,5.03,9.29,Neha Gupta,
CMP02070,Seasonal Campaign Determine,Radio,2023-09-18,2025-06-03,57976.26,631,3.33,21017.29,Completed,180352,11690,6.48,4.11,Rahul Reddy,
CMP02071,Brand Awareness Act,Social Media,2023-12-16,2024-06-06,6245.38,4868,3.43,99391.7,Ongoing,811694,10986,1.35,1.49,Sanjay Mehta,
CMP02072,Event Promotion Treatment,TV,2023-07-04,2023-08-15,1148.17,3906,6.48,148482.9,Completed,867867,12966,1.49,2.84,Vikram Joshi,
CMP02073,Seasonal Campaign Choice,Social Media,2023-10-03,2023-12-23,27886.83,234,12.79,3120.58,Planned,194283,1188,0.61,4.77,Meena Patel,
CMP02074,Event Promotion Operation,Social Media,2024-01-21,2024-05-11,5762.41,3131,8.58,52701.44,Ongoing,973346,3463,0.36,2.98,Amit Verma,
CMP02075,Brand Awareness Their,Influencer,2023-08-04,2023-08-11,76160.77,3704,6.47,96582.83,Completed,916015,32892,3.59,1.0,Neha Patel,
CMP02076,Brand Awareness Either,Radio,2024-05-20,2024-11-08,22538.76,4214,8.99,169671.44,Planned,451195,9864,2.19,9.24,Meena Mehta,
CMP02077,Product Launch Federal,Email,2023-07-11,2023-07-15,32562.92,1092,13.97,14557.73,Completed,770884,20720,2.69,8.59,Amit Chopra,
CMP02078,Seasonal Campaign Either,Social Media,2023-10-25,2024-09-15,87869.46,1981,9.64,33582.98,Ongoing,999974,42827,4.28,7.68,Priya Kumar,
CMP02079,Product Launch Hair,Email,2023-06-17,2025-05-05,33961.1,1525,12.5,65984.39,Ongoing,432413,13035,3.01,2.51,Neha Joshi,
CMP02080,Product Launch Agreement,Email,2024-02-13,2024-05-05,32455.07,1136,11.76,17131.57,Completed,304988,8168,2.68,2.08,Vikram Chopra,
CMP02081,Discount Offer Ability,Influencer,2023-08-11,2023-10-13,99158.23,2397,12.39,38327.27,Completed,327898,7395,2.26,1.61,Anita Desai,
CMP02082,Brand Awareness Blood,Search Engine,2023-12-11,2025-04-25,47910.39,2444,12.94,113932.04,Planned,952661,41260,4.33,7.52,Vikram Desai,
CMP02083,Discount Offer Give,Radio,2023-06-15,2025-04-27,84153.94,4638,13.45,136001.8,Ongoing,864561,11490,1.33,9.36,Anita Desai,
CMP02084,Product Launch Detail,TV,2023-10-03,2024-01-17,8424.29,4661,13.77,163840.5,Ongoing,303186,41316,13.63,4.87,Ravi Sharma,
CMP02085,Brand Awareness Agency,TV,2024-01-31,2025-05-04,32927.41,2650,0.79,104768.93,Planned,62665,20231,32.28,2.07,Rahul Mehta,
CMP02086,Seasonal Campaign Back,Radio,2023-10-07,2024-11-07,73499.9,2761,14.41,61628.48,Ongoing,247584,29318,11.84,5.61,Priya Gupta,
CMP02087,Brand Awareness Animal,Email,2023-08-11,2023-08-11,2061.24,2811,5.3,95060.52,Completed,117953,10533,8.93,4.14,Priya Joshi,
CMP02088,Discount Offer Direction,Newspaper,2023-11-27,2025-07-13,60621.27,4066,6.58,58375.61,Ongoing,477072,15138,3.17,4.37,Vikram Joshi,
CMP02089,Seasonal Campaign Story,Influencer,2023-11-24,2024-01-02,19842.63,4886,7.84,205940.51,Ongoing,683736,28282,4.14,6.59,Priya Sharma,
CMP02090,Brand Awareness So,Radio,2024-03-10,2025-06-17,57154.56,1019,9.19,30958.67,Ongoing,187626,11628,6.2,7.47,Vikram Patel,
CMP02091,Discount Offer Might,Social Media,2024-02-23,2025-03-02,52569.62,4582,3.87,71548.05,Completed,146271,21381,14.62,2.0,Priya Sharma,
CMP02092,Brand Awareness Heart,Search Engine,2023-09-13,2025-01-27,69813.5,3433,3.64,133849.11,Completed,119533,48611,40.67,1.32,Vikram Desai,
CMP02093,Event Promotion Television,Email,2024-01-15,2024-02-03,7066.35,1511,7.07,51483.19,Completed,999916,8705,0.87,9.95,Priya Reddy,
CMP02094,Discount Offer Season,Influencer,2023-06-25,2024-09-26,47885.98,606,14.04,17663.44,Ongoing,969452,34882,3.6,3.09,Anita Verma,
CMP02095,Seasonal Campaign However,Search Engine,2024-01-13,2024-07-01,95963.05,2318,2.12,38029.35,Ongoing,599069,1481,0.25,1.48,Ravi Chopra,
CMP02096,Brand Awareness Summer,TV,2024-04-09,2024-09-17,69905.69,1309,9.91,52250.4,Planned,466966,1198,0.26,2.71,Neha Chopra,
CMP02097,Event Promotion Indicate,Influencer,2023-09-04,2024-09-01,93499.85,1005,9.16,9809.21,Ongoing,67262,19910,29.6,1.35,Anita Mehta,
CMP02098,Product Launch Fact,Influencer,2023-11-24,2023-12-27,41557.63,1162,7.63,6843.69,Completed,834032,24422,2.93,4.53,Kiran Reddy,
CMP02099,Brand Awareness World,Search Engine,2023-12-21,2024-01-26,22421.21,2320,2.98,30055.09,Ongoing,77898,41969,53.88,8.22,Meena Kumar,
CMP02100,Product Launch Newspaper,Search Engine,2023-11-05,2025-03-22,85264.21,1419,14.54,26987.43,Ongoing,456699,33055,7.24,4.07,Amit Reddy,
CMP02101,Brand Awareness Especially,Newspaper,2023-06-15,2023-08-17,55519.82,4996,1.23,185734.15,Planned,150369,44816,29.8,5.0,Ravi Desai,
CMP02102,Event Promotion Outside,Email,2024-04-14,2025-04-11,41110.1,466,13.71,17522.69,Planned,555736,10307,1.85,7.08,Priya Verma,
CMP02103,Product Launch Popular,Email,2023-09-11,2024-01-02,7201.22,2157,12.87,15726.15,Completed,289316,21893,7.57,5.58,Priya Reddy,
CMP02104,Product Launch My,Email,2023-09-17,2023-12-24,32906.38,3546,5.52,93837.59,Completed,961378,2192,0.23,8.75,Kiran Patel,
CMP02105,Product Launch Sign,Radio,2024-02-14,2025-05-02,98930.68,2303,9.86,77063.21,Completed,8657,28320,100.0,8.79,Ravi Sharma,
CMP02106,Product Launch While,Email,2024-02-28,2025-02-26,27644.9,3103,13.37,81828.59,Planned,478602,18614,3.89,1.09,Ravi Chopra,
CMP02107,Discount Offer Parent,Radio,2024-04-23,2025-06-16,51217.12,1105,6.09,48567.01,Completed,781977,38110,4.87,8.0,Anita Gupta,
CMP02108,Event Promotion Because,Social Media,2023-10-06,2024-06-18,57510.57,4228,13.38,95705.1,Planned,943929,8649,0.92,5.15,Sanjay Chopra,
CMP02109,Brand Awareness Computer,Email,2023-12-07,2024-09-03,40860.59,1204,8.52,28808.74,Completed,945189,22131,2.34,9.9,Vikram Mehta,
CMP02110,Event Promotion Out,TV,2024-03-05,2024-05-20,29339.97,1655,13.49,60661.38,Ongoing,375999,5285,1.41,5.35,Rahul Chopra,
CMP02111,Brand Awareness Arm,Newspaper,2023-12-06,2024-02-03,37794.96,300,8.89,14321.26,Ongoing,943082,15371,1.63,9.88,Neha Chopra,
CMP02112,Product Launch Democratic,Radio,2024-04-10,2025-05-16,97942.81,1421,13.96,24144.9,Ongoing,685191,5876,0.86,7.79,Amit Reddy,
CMP02113,Discount Offer Only,Search Engine,2024-02-29,2025-08-15,21515.19,3079,5.55,48639.75,Ongoing,8906,12549,100.0,3.24,Anita Chopra,
CMP02114,Discount Offer Yet,TV,2024-02-25,2024-03-07,91822.84,1257,7.81,19611.71,Planned,324557,24397,7.52,5.85,Meena Sharma,
CMP02115,Discount Offer Republican,Search Engine,2023-10-04,2024-09-09,45168.81,1230,12.51,34009.19,Planned,579316,40691,7.02,9.93,Meena Desai,
CMP02116,Event Promotion Interesting,Search Engine,2024-05-02,2025-06-06,76224.41,352,14.46,4814.52,Ongoing,794719,15817,1.99,8.72,Kiran Mehta,
CMP02117,Event Promotion Store,Email,2024-02-12,2025-07-29,13075.92,1515,2.83,50932.05,Completed,296804,40223,13.55,1.88,Ravi Joshi,
CMP02118,Seasonal Campaign Cell,Influencer,2023-11-24,2024-05-17,50806.9,4861,7.27,218244.25,Planned,469974,39333,8.37,7.36,Kiran Mehta,
CMP02119,Seasonal Campaign He,Influencer,2024-04-02,2025-03-04,9163.87,3103,8.78,134876.47,Ongoing,847936,45605,5.38,4.11,Kiran Chopra,
CMP02120,Brand Awareness History,Radio,2024-01-03,2024-10-23,88835.53,4253,6.2,206685.13,Ongoing,716080,46192,6.45,1.06,Meena Reddy,
CMP02121,Product Launch Too,Radio,2024-05-02,2025-02-18,72714.05,2862,4.51,17652.17,Ongoing,628267,10450,1.66,4.63,Anita Gupta,
CMP02122,Product Launch Still,Radio,2023-09-08,2023-10-18,48981.35,733,4.72,32142.27,Planned,35701,30722,86.05,3.11,Anita Gupta,
CMP02123,Brand Awareness Concern,Influencer,2023-12-18,2024-07-01,72615.63,1157,3.31,53890.72,Ongoing,84300,35423,42.02,8.37,Ravi Gupta,
CMP02124,Product Launch Bit,Influencer,2024-02-21,2024-07-29,49757.64,1115,13.93,8343.39,Planned,766537,3051,0.4,4.04,Amit Kumar,
CMP02125,Seasonal Campaign To,Social Media,2024-02-03,2024-02-16,46857.81,3552,0.93,22926.18,Ongoing,674034,17722,2.63,8.45,Neha Mehta,
CMP02126,Seasonal Campaign Explain,Email,2024-04-22,2025-02-11,54887.92,461,7.37,14658.09,Ongoing,84560,4827,5.71,1.01,Rahul Gupta,
CMP02127,Discount Offer He,Search Engine,2024-02-05,2024-03-14,13543.02,4490,7.79,160095.66,Planned,243615,38554,15.83,3.77,Anita Sharma,
CMP02128,Brand Awareness Home,Search Engine,2024-02-28,2024-09-01,92783.43,4388,5.54,162764.73,Completed,942378,36569,3.88,3.17,Neha Sharma,
CMP02129,Event Promotion Marriage,Influencer,2023-12-21,2024-03-30,72195.25,4696,7.63,94367.92,Planned,44642,35648,79.85,3.1,Kiran Joshi,
CMP02130,Brand Awareness Situation,Radio,2024-03-13,2025-01-01,23921.15,3440,4.2,39099.48,Planned,518083,23882,4.61,1.61,Ravi Reddy,
CMP02131,Discount Offer Strategy,Radio,2023-07-03,2023-07-20,50519.72,2031,1.75,64957.97,Ongoing,492036,28554,5.8,2.68,Amit Kumar,
CMP02132,Event Promotion Adult,Email,2024-05-16,2024-09-15,39745.84,821,12.48,14428.55,Planned,328304,2468,0.75,6.0,Vikram Kumar,
CMP02133,Event Promotion Station,Social Media,2024-01-11,2025-01-30,58835.98,1375,10.12,18933.72,Ongoing,805034,15692,1.95,3.62,Ravi Gupta,
CMP02134,Brand Awareness Thought,TV,2023-06-27,2023-12-21,79233.25,1704,4.15,9172.16,Completed,366464,22273,6.08,4.76,Kiran Desai,
CMP02135,Brand Awareness Although,Social Media,2024-02-21,2025-02-10,89137.84,2824,6.49,32803.06,Planned,614089,33304,5.42,4.39,Anita Reddy,
CMP02136,Event Promotion See,Newspaper,2024-05-10,2025-07-10,39842.05,4747,4.8,209067.7,Ongoing,289075,35696,12.35,8.88,Vikram Verma,
CMP02137,Product Launch Beyond,Newspaper,2024-02-24,2025-07-06,49083.8,3748,12.53,69020.31,Planned,95377,34424,36.09,9.15,Sanjay Gupta,
CMP02138,Discount Offer Minute,Newspaper,2023-12-20,2024-06-22,31094.86,1182,12.56,48458.38,Ongoing,816624,46232,5.66,5.44,Priya Desai,
CMP02139,Discount Offer Account,Radio,2023-07-10,2024-12-23,66660.13,1761,4.41,12581.3,Completed,833974,23964,2.87,3.97,Neha Chopra,
CMP02140,Brand Awareness Her,Influencer,2023-07-21,2025-05-24,66776.23,1305,9.61,13677.25,Planned,914447,47929,5.24,1.96,Ravi Verma,
CMP02141,Brand Awareness Especially,Radio,2023-07-07,2023-08-18,44161.96,222,2.78,3904.62,Planned,829952,30850,3.72,9.58,Vikram Patel,
CMP02142,Product Launch Prove,Newspaper,2024-03-08,2025-04-07,32448.55,2455,4.02,72484.5,Planned,327916,10676,3.26,1.54,Neha Joshi,
CMP02143,Seasonal Campaign Area,Social Media,2023-09-17,2024-10-04,82380.64,1766,6.87,51942.17,Completed,452978,16666,3.68,3.68,Priya Gupta,
CMP02144,Event Promotion Son,TV,2024-01-11,2025-07-25,45017.41,1575,11.96,58666.5,Completed,313250,7290,2.33,3.68,Priya Chopra,
CMP02145,Brand Awareness Color,Influencer,2023-07-25,2024-02-02,40551.33,721,4.84,19276.35,Planned,606409,23171,3.82,3.88,Sanjay Joshi,
CMP02146,Brand Awareness Allow,Radio,2023-12-18,2025-02-10,48606.8,771,6.48,16874.65,Ongoing,26559,38433,100.0,2.48,Ravi Sharma,
CMP02147,Product Launch Attention,Search Engine,2024-04-01,2024-10-20,52834.39,3459,11.45,65352.43,Planned,893027,15469,1.73,8.05,Priya Joshi,
